Incident ID,Incident Date,Month,Year,State,City Or County,Address,# Killed,# Injured,TotalKilled2021,TotalInjured2021,No_events21,TotalKilled2020,TotalInjured2020,No_events20,TotalKilled2019,TotalInjured2019,No_events19,TotalKilled2018,TotalInjured2018,No_events18,TotalKilled2017,TotalInjured2017,No_events17,TotalKilled2016,TotalInjured2016,No_events16,TotalKilled2015,TotalInjured2015,No_events15,TotalKilled2014,TotalInjured2014,No_events2014
2026802,06/06/2021,6,2021,Missouri,Saint Louis,100 N 7th St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2026651,06/06/2021,6,2021,North Carolina,Snow Hill,50 block of Katie Ct,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2027725,06/06/2021,6,2021,Ohio,Cleveland,3700 block of Woodbridge Ave,0,8,,,,,,,,,,,,,,,,,,,,,,,,
2026123,06/06/2021,6,2021,Florida,Miami (Kendall),10549 SW 109th Ct,3,6,,,,,,,,,,,,,,,,,,,,,,,,
2027375,06/06/2021,6,2021,California,Oakland,5100 block of Ygnacio Ave,0,5,,,,,,,,,,,,,,,,,,,,,,,,
2026112,06/06/2021,6,2021,Illinois,Chicago,8900 block of S Cottage Grove Ave,0,8,,,,,,,,,,,,,,,,,,,,,,,,
2026257,05/06/2021,6,2021,Louisiana,New Orleans,10150 I-10 Service Rd,0,9,,,,,,,,,,,,,,,,,,,,,,,,
2025260,05/06/2021,6,2021,Indiana,Indianapolis,7500 N Shadeland Ave,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2025891,04/06/2021,6,2021,Michigan,Muskegon,1675 E. Sherman Blvd,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2022821,02/06/2021,6,2021,Ohio,Toledo,1830 W Bancroft St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2025254,02/06/2021,6,2021,Arkansas,Magnolia,Calhoun Rd,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2022391,02/06/2021,6,2021,Ohio,Springfield,1935 S Yellow Springs St,0,6,,,,,,,,,,,,,,,,,,,,,,,,
2021130,31/05/2021,5,2021,New York,Brooklyn,Knickerbocker Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2021398,31/05/2021,5,2021,Missouri,Saint Louis,8800 block of N Broadway,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2022129,31/05/2021,5,2021,Ohio,Cleveland (Garfield Heights),13000 block of Alvin Ave,1,5,,,,,,,,,,,,,,,,,,,,,,,,
2019751,30/05/2021,5,2021,Alabama,Aliceville,7th Street NE,1,4,,,,,,,,,,,,,,,,,,,,,,,,
2019622,30/05/2021,5,2021,Florida,Hialeah,7630 NW 186th St,3,20,,,,,,,,,,,,,,,,,,,,,,,,
2020535,30/05/2021,5,2021,Illinois,Chicago,6718 S Stony Island Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2019155,29/05/2021,5,2021,Texas,San Antonio,3300 block of Fallen Leaf Ln,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2019384,29/05/2021,5,2021,Missouri,Saint Louis,10466 W Florissant Ave,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2018931,28/05/2021,5,2021,Florida,Miami,2022 NW 1st Ct,1,6,,,,,,,,,,,,,,,,,,,,,,,,
2018495,27/05/2021,5,2021,North Carolina,Durham,1200 block of Fayetteville St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
2015849,26/05/2021,5,2021,Illinois,Chicago,7200 block of S Princeton Ave,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2015730,26/05/2021,5,2021,California,San Jose,101 W Younger Ave,10,0,,,,,,,,,,,,,,,,,,,,,,,,
2014343,24/05/2021,5,2021,Michigan,Inkster,27000 block of Rosewood St,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2014381,24/05/2021,5,2021,Ohio,West Jefferson,127 Jackson St,4,0,,,,,,,,,,,,,,,,,,,,,,,,
2012971,23/05/2021,5,2021,Illinois,Chicago,3344 W Ohio St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2013595,23/05/2021,5,2021,New York,Bay Shore,135 S Clinton Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2013059,23/05/2021,5,2021,New Jersey,Paterson,Hillman St and E Main St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
2013096,23/05/2021,5,2021,Virginia,Norfolk,3100 block of Westminster Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2012765,22/05/2021,5,2021,South Carolina,North Charleston,Piggly Wiggly Dr and W Jimtown Dr,1,14,,,,,,,,,,,,,,,,,,,,,,,,
2012345,22/05/2021,5,2021,Delaware,Wilmington,800 block of N Pine St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2013043,22/05/2021,5,2021,Ohio,Columbus,233 S Civic Center Dr,1,5,,,,,,,,,,,,,,,,,,,,,,,,
2011569,22/05/2021,5,2021,Minnesota,Minneapolis,322 N 1st Ave,2,7,,,,,,,,,,,,,,,,,,,,,,,,
2011610,22/05/2021,5,2021,Indiana,Fort Wayne,2177 Eden St,1,4,,,,,,,,,,,,,,,,,,,,,,,,
2012633,22/05/2021,5,2021,New Jersey,Bridgeton,1029 E Commerce St,3,11,,,,,,,,,,,,,,,,,,,,,,,,
2011077,21/05/2021,5,2021,New York,Albany,1st St and Quail St,1,5,,,,,,,,,,,,,,,,,,,,,,,,
2011482,21/05/2021,5,2021,New Jersey,Jersey City,16 Brinkerhoff St,2,4,,,,,,,,,,,,,,,,,,,,,,,,
2010083,20/05/2021,5,2021,Indiana,Evansville,800 block of Shadewood Ave,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2007722,18/05/2021,5,2021,California,Oakland,I-580 and Seminary Ave,2,5,,,,,,,,,,,,,,,,,,,,,,,,
2008415,18/05/2021,5,2021,California,Hemet,1200 block of Valencia Ave,1,4,,,,,,,,,,,,,,,,,,,,,,,,
2005991,16/05/2021,5,2021,Ohio,Cincinnati,7751 Reading Rd,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2005776,16/05/2021,5,2021,Georgia,Atlanta,630 Travis St NW,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2005671,16/05/2021,5,2021,Michigan,East Lansing,6170 Abbot Rd,0,5,,,,,,,,,,,,,,,,,,,,,,,,
2006621,16/05/2021,5,2021,Georgia,Columbus,2727 Manchester Expy,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2006204,16/05/2021,5,2021,Georgia,Stone Mountain,4766 Redan Rd,1,5,,,,,,,,,,,,,,,,,,,,,,,,
2005813,16/05/2021,5,2021,Alabama,Birmingham,1010 18th St S,1,4,,,,,,,,,,,,,,,,,,,,,,,,
2005238,15/05/2021,5,2021,District of Columbia,Washington,3900 block of Minnesota Ave NE,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2005196,15/05/2021,5,2021,New York,Bronx,1625 Webster Ave,1,4,,,,,,,,,,,,,,,,,,,,,,,,
2004666,15/05/2021,5,2021,Illinois,Chicago,7800 block of S Loomis St,2,3,,,,,,,,,,,,,,,,,,,,,,,,
2004413,14/05/2021,5,2021,Pennsylvania,Philadelphia,5600 block of Market St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2003383,13/05/2021,5,2021,Georgia,Augusta,201 E Telfair St,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2003167,13/05/2021,5,2021,District of Columbia,Washington,200 block of 37th Pl SE,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2003334,13/05/2021,5,2021,Rhode Island,Providence,87 Carolina Ave,0,8,,,,,,,,,,,,,,,,,,,,,,,,
2002269,12/05/2021,5,2021,Pennsylvania,Philadelphia,5500 block of Kingsessing Ave,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2002286,12/05/2021,5,2021,Georgia,Buford,2910 Buford Dr NE,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2001137,11/05/2021,5,2021,Maryland,Baltimore,800 block of W Lexington St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2001362,10/05/2021,5,2021,Alabama,Montgomery,3804 S Court St,0,7,,,,,,,,,,,,,,,,,,,,,,,,
1999417,09/05/2021,5,2021,Pennsylvania,Philadelphia,100 block of E Albanus St,2,3,,,,,,,,,,,,,,,,,,,,,,,,
1999125,09/05/2021,5,2021,Colorado,Colorado Springs,2828 Preakness Way,7,0,,,,,,,,,,,,,,,,,,,,,,,,
1999193,09/05/2021,5,2021,Arizona,Phoenix,122 N 2nd St,1,7,,,,,,,,,,,,,,,,,,,,,,,,
1999909,09/05/2021,5,2021,California,Los Angeles,6112 W Afton Pl,1,3,,,,,,,,,,,,,,,,,,,,,,,,
2000132,09/05/2021,5,2021,South Carolina,Charleston,500 Block of King St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1999423,09/05/2021,5,2021,New Jersey,Newark,378 Chancellor Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1998865,08/05/2021,5,2021,California,Citrus Heights,7440 Auburn Blvd,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1998693,08/05/2021,5,2021,California,Oakland,1440 block of Lakeshore Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1998476,08/05/2021,5,2021,Maryland,Gwynn Oak (Woodlawn),7300 block of Maury Rd,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1998537,08/05/2021,5,2021,Michigan,Detroit,15700 block of Plymouth Rd,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1999307,08/05/2021,5,2021,California,Compton,15100 block of S Lime Ave,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1998602,08/05/2021,5,2021,Wisconsin,Milwaukee,900 block of S 10th St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1998067,07/05/2021,5,2021,Missouri,Saint Louis (Kinloch),5541 Mable Ave,2,4,,,,,,,,,,,,,,,,,,,,,,,,
1999434,06/05/2021,5,2021,New Jersey,Paterson,22nd Ave and E 30th St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
1996236,05/05/2021,5,2021,Illinois,Chicago,6900 block of S Cornell Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1993551,03/05/2021,5,2021,Michigan,Saginaw,1315 Randolph St,1,4,,,,,,,,,,,,,,,,,,,,,,,,
1993090,02/05/2021,5,2021,Ohio,Columbus,491 Park St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
1993664,02/05/2021,5,2021,Pennsylvania,Philadelphia,5200 block of Burton St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
